wave,state,county_fips,county_pop,n_blocks_total,n_blocks_covered,share_mobile_any,share_mobile_t6,share_mobile_t7,share_mobile_t7_vzw,share_mobile_t6_vzw,share_anywless_t7
2010-06,CO,08065,7812,809,752,0.989094,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08067,43941,1956,1902,0.987903,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08069,251494,7230,6357,0.981993,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08071,15207,1721,1649,0.982809,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08073,6087,908,811,0.943927,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08075,20504,2325,2319,0.997271,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08077,116255,4232,4025,0.996168,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08079,831,361,233,0.459275,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08081,13184,2415,1852,0.962744,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08083,23830,1487,1455,0.983130,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08085,33432,2399,2132,0.989509,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08087,27171,1857,1851,0.999497,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08089,20311,1761,1760,0.999485,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08091,3742,686,640,0.945989,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08093,14523,1848,1740,0.925236,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08095,4480,892,892,0.998799,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08097,14872,967,850,0.948872,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08099,14483,1699,1695,0.998346,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08101,141472,4834,4816,0.997442,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08103,5986,1126,642,0.443282,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08105,12413,1331,1329,0.999289,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08107,19690,1549,1374,0.976557,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08109,5917,1502,1158,0.975772,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08111,558,218,157,0.976290,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08113,6594,867,775,0.967907,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08115,2747,570,570,0.999793,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08117,23548,1255,1129,0.989603,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08119,20555,1071,1045,0.987744,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08121,4926,1194,1155,0.938905,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08123,180936,7086,7038,0.998517,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CO,08125,9841,1607,1572,0.975396,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09001,882567,11917,11797,0.987467,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09003,857183,11247,11236,0.999265,0.000000,0.000000,0.000000,0.000000,0.000009
2010-06,CT,09005,182193,4887,4678,0.964263,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09007,155071,3339,3334,0.998769,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09009,824008,11232,11206,0.995891,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09011,259088,5642,5626,0.996556,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09013,136364,2645,2637,0.998053,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,CT,09015,109091,2926,2920,0.995645,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,DE,10001,126697,3272,3271,0.999591,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,DE,10003,500265,7563,7557,0.999835,0.805932,0.000000,0.000000,0.000000,0.000000
2010-06,DE,10005,156638,6648,6647,0.999977,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,DC,11001,572059,5674,5674,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12001,217955,4970,4970,0.999990,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12003,22259,1058,815,0.843353,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12005,148217,5609,5585,0.991923,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12007,26088,970,970,0.999966,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12009,476230,10179,10131,0.994733,0.000016,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12011,1623018,20136,20113,0.996543,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12013,13017,1673,1673,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12015,141627,7554,7549,0.996240,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12017,118085,6339,6320,0.999297,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12019,140814,2697,2648,0.998188,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12021,251377,4181,4083,0.993813,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12023,56513,2037,2014,0.999992,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12027,32209,1049,1049,0.997983,0.000000,0.000000,0.000000,0.000000,0.000910
2010-06,FL,12029,13827,1603,1302,0.943173,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12031,778879,12197,12186,0.998978,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12033,294410,6244,6235,0.997952,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12035,49832,2166,2055,0.994884,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12037,11057,1588,1536,0.984698,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12039,45087,1358,1355,0.997487,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12041,14437,611,611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12043,10576,733,731,0.981134,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12045,13332,1118,1099,0.989552,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12047,13327,1013,1012,0.999077,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12049,26938,1175,1173,0.995004,0.000000,0.000000,0.000000,0.000000,0.014502
2010-06,FL,12051,36210,1661,1594,0.948711,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12053,130802,4408,4407,0.999805,0.595918,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12055,87366,5099,5090,0.999279,0.000000,0.000000,0.000000,0.000000,0.902559
2010-06,FL,12057,998948,17388,17380,0.998579,0.932011,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12059,18564,1350,1323,0.944457,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12061,112947,3799,3789,0.991283,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12063,46755,2824,2819,0.999527,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12065,12902,586,585,0.998103,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12067,7022,1025,904,0.995927,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12069,210528,6955,6785,0.985839,0.024403,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12071,440888,14924,14875,0.995396,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12073,239452,4978,4975,0.999919,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12075,34450,3207,3005,0.969995,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12077,7021,1128,1071,0.985804,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12079,18733,1378,1367,0.987126,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12081,264002,6017,5993,0.996868,0.892315,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12083,258916,11268,10957,0.988300,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12085,126731,3000,2985,0.998593,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12086,2253362,30809,30738,0.991682,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12087,79589,3173,2876,0.973076,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12089,57663,1911,1854,0.966939,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12091,170498,4092,4055,0.993964,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12093,35910,1403,1342,0.991359,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12095,896344,14582,14579,0.999903,0.980157,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12097,172493,3916,3900,0.999404,0.811670,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12099,1131184,17932,17869,0.995628,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12101,344765,7529,7521,0.999301,0.868896,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12103,921482,19669,19570,0.991370,0.924938,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12105,483924,11731,11717,0.999672,0.437605,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12107,70423,6008,5588,0.965405,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12109,123135,2902,2591,0.980038,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12111,192695,6463,6452,0.997865,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12113,117743,3637,3559,0.989729,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12115,325957,9074,9057,0.997013,0.047433,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12117,365196,5549,5548,0.998629,0.990086,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12119,53345,1814,1814,0.999927,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12121,34844,1557,1557,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12123,19256,2239,2229,0.994797,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12125,13442,546,546,0.999904,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12127,443343,11122,11052,0.996143,0.019495,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12129,22863,1088,1085,0.994321,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12131,40601,2594,2492,0.945822,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,FL,12133,20973,1906,1906,0.998936,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13001,17419,1651,1545,0.778210,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13003,7609,751,652,0.882698,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13005,10103,720,697,0.949666,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13007,4074,570,570,0.990982,0.000000,0.000000,0.000000,0.000000,0.053510
2010-06,GA,13009,44700,1284,1283,0.998605,0.000000,0.000000,0.000000,0.000000,0.367019
2010-06,GA,13011,14422,579,562,0.864223,0.000000,0.000000,0.000000,0.000000,0.000045
2010-06,GA,13013,46144,1112,1112,1.000000,0.021272,0.000000,0.000000,0.000000,0.000002
2010-06,GA,13015,76019,2269,2269,0.998857,0.078545,0.000000,0.000000,0.000000,0.033203
2010-06,GA,13017,17484,1171,1171,0.998215,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13019,16235,1084,1084,0.977241,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13021,153887,3703,3701,0.999664,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13023,11666,741,741,0.993111,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13025,14629,1080,1070,0.966523,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13027,16450,974,970,0.978197,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13029,23417,835,835,0.999837,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13031,55983,2260,2260,0.998634,0.000000,0.000000,0.000000,0.000000,0.000134
2010-06,GA,13033,22243,1431,1414,0.971952,0.000000,0.000000,0.000000,0.000000,0.635897
2010-06,GA,13035,19522,692,677,0.960083,0.000379,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13037,6320,453,453,0.991598,0.000000,0.000000,0.000000,0.000000,0.016772
2010-06,GA,13039,43664,1745,1722,0.995301,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13043,9577,723,723,0.997032,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13045,87268,2369,2363,0.990904,0.047286,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13047,53282,1164,1163,0.999474,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13049,10282,1428,1203,0.856242,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13051,232048,6052,6047,0.999877,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13053,14882,280,280,0.999351,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13055,25470,1030,970,0.942283,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13057,141903,2180,2159,0.993766,0.537778,0.000000,0.000000,0.000000,0.562949
2010-06,GA,13059,101489,1443,1443,0.999974,0.000000,0.000000,0.000000,0.000000,0.000001
2010-06,GA,13061,3357,377,366,0.937525,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13063,236517,2486,2486,1.000000,0.967883,0.000000,0.000000,0.000000,0.822516
2010-06,GA,13065,6878,1503,1239,0.965603,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13067,607751,6748,6748,1.000000,0.940779,0.000000,0.000000,0.000000,0.760365
2010-06,GA,13069,37413,1762,1747,0.970227,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13071,42053,1559,1546,0.953595,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13073,89288,1064,1063,0.999305,0.000000,0.000000,0.000000,0.000000,0.763370
2010-06,GA,13075,15771,946,944,0.989680,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13077,89215,2189,2153,0.949089,0.015948,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13079,12495,396,389,0.850572,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13081,21996,1380,1380,0.999955,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13083,15154,710,706,0.989166,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13085,15999,581,577,0.973849,0.169500,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13087,28240,1375,1375,0.997726,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13089,665865,5943,5943,1.000000,0.967911,0.000000,0.000000,0.000000,0.864051
2010-06,GA,13091,19171,1113,1113,0.995098,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13093,11525,950,950,0.997865,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13095,96065,1982,1982,0.999977,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13097,92174,1339,1338,0.996559,0.872443,0.000000,0.000000,0.000000,0.567746
2010-06,GA,13099,12354,819,769,0.923070,0.000000,0.000000,0.000000,0.000000,0.024607
2010-06,GA,13101,3754,391,360,0.958189,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13103,37535,1169,1169,0.999628,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13105,20511,937,889,0.927813,0.000000,0.000000,0.000000,0.000000,0.179696
2010-06,GA,13107,21837,2053,2053,0.996034,0.000000,0.000000,0.000000,0.000000,0.008799
2010-06,GA,13109,10495,755,749,0.966657,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13111,19798,1373,1263,0.938130,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13113,91263,1159,1159,0.999913,0.400606,0.000000,0.000000,0.000000,0.033296
2010-06,GA,13115,90565,2658,2638,0.994663,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13117,98407,1222,1222,1.000000,0.855112,0.000000,0.000000,0.000000,0.402449
2010-06,GA,13119,20285,1179,1134,0.867217,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13121,816006,9576,9570,0.999740,0.893367,0.000000,0.000000,0.000000,0.885761
2010-06,GA,13123,23456,1299,1190,0.941229,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13125,2556,329,311,0.809613,0.000000,0.000000,0.000000,0.000000,0.094004
2010-06,GA,13127,67568,2471,2471,0.999768,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13129,44104,1665,1664,0.997659,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13131,23659,1085,1085,0.997387,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13133,14406,907,810,0.859700,0.000000,0.000000,0.000000,0.000000,0.009456
2010-06,GA,13135,588448,5048,5048,1.000000,0.941096,0.000000,0.000000,0.000000,0.762359
2010-06,GA,13137,35902,1435,1341,0.937403,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13139,139277,3069,3060,0.995219,0.045167,0.000000,0.000000,0.000000,0.002010
2010-06,GA,13141,10076,765,733,0.903058,0.000000,0.000000,0.000000,0.000000,0.000357
2010-06,GA,13143,25690,1442,1430,0.991162,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13145,23695,1228,1228,0.993025,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13147,22997,1219,1208,0.989839,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13149,11012,493,429,0.796005,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13151,119341,1827,1827,0.998667,0.728478,0.000000,0.000000,0.000000,0.381700
2010-06,GA,13153,110765,2599,2599,0.998794,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13155,9931,1142,1137,0.986933,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13157,41589,1615,1615,0.999512,0.014877,0.000000,0.000000,0.000000,0.000034
2010-06,GA,13159,11426,743,598,0.741296,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13161,12684,754,752,0.992942,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13163,17266,1414,1402,0.981759,0.000000,0.000000,0.000000,0.000000,0.168979
2010-06,GA,13165,8575,760,760,0.982664,0.000000,0.000000,0.000000,0.000000,0.099347
2010-06,GA,13167,8560,865,854,0.939318,0.000000,0.000000,0.000000,0.000000,0.000003
2010-06,GA,13169,23639,637,585,0.938922,0.000000,0.000000,0.000000,0.000000,0.000004
2010-06,GA,13171,15912,688,688,0.997219,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13173,7241,513,513,0.998369,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13175,44874,2218,2213,0.994110,0.000000,0.000000,0.000000,0.000000,0.000030
2010-06,GA,13177,24757,538,538,0.999874,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13179,61610,1197,1197,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13181,8348,485,404,0.843729,0.000000,0.000000,0.000000,0.000000,0.876325
2010-06,GA,13183,10304,753,753,0.997137,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13185,92115,2680,2680,0.997846,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13187,21016,771,725,0.925285,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13189,21231,1024,1013,0.978889,0.000000,0.000000,0.000000,0.000000,0.756332
2010-06,GA,13191,10847,823,821,0.999713,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13193,14074,942,941,0.971365,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13195,25730,1020,994,0.931601,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13197,7144,478,474,0.955791,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13199,22534,1323,1299,0.898624,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13201,6383,435,434,0.993476,0.000000,0.000000,0.000000,0.000000,0.009087
2010-06,GA,13205,23932,949,948,0.993332,0.000000,0.000000,0.000000,0.000000,0.001075
2010-06,GA,13207,21757,1052,1023,0.960935,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13209,8270,751,739,0.935778,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13211,15457,950,931,0.950996,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13213,36506,814,804,0.988943,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13215,186291,3166,3166,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13217,62001,1507,1466,0.969647,0.001078,0.000000,0.000000,0.000000,0.001478
2010-06,GA,13219,26225,676,675,0.983397,0.000000,0.000000,0.000000,0.000000,0.000113
2010-06,GA,13221,12635,578,500,0.860349,0.000000,0.000000,0.000000,0.000000,0.003589
2010-06,GA,13223,81678,1281,1280,0.997210,0.283247,0.000000,0.000000,0.000000,0.005461
2010-06,GA,13225,23668,730,730,0.999193,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13227,22983,945,938,0.971593,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13229,15636,1030,1004,0.973472,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13231,13688,590,590,0.980669,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13233,38127,1551,1542,0.989348,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13235,9588,658,658,0.999475,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13237,18812,753,728,0.945981,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13239,2598,205,203,0.872398,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13241,15050,1254,943,0.735040,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13243,7791,693,691,0.981661,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13245,199775,3454,3454,0.999813,0.000000,0.000000,0.000000,0.000000,0.850358
2010-06,GA,13247,70111,1073,1073,0.999642,0.152104,0.000000,0.000000,0.000000,0.418522
2010-06,GA,13249,3766,341,339,0.995042,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13251,15374,1157,1126,0.954070,0.000000,0.000000,0.000000,0.000000,0.038386
2010-06,GA,13253,9369,579,579,0.996708,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13255,58417,1447,1446,0.997864,0.015476,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13257,25435,1164,1156,0.978008,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13259,5252,701,700,0.968096,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13261,33200,1381,1381,0.999470,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13263,6498,634,626,0.963161,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13265,2077,317,299,0.873018,0.000000,0.000000,0.000000,0.000000,0.303777
2010-06,GA,13267,22305,1548,1468,0.853943,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13269,8815,739,736,0.988870,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06,GA,13271,11794,976,974,0.988572,0.000000,0.000000,0.000000,0.000000,0.000000
